name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;541;0;944;3143;1704;3143;1634;0
header;275;149;275;185;1882;185;1882;149
A;1064;216;1064;244;1088;244;1088;216
B;826;277;826;289;833;289;833;277
A;1383;768;1383;773;1388;773;1388;768
A;1195;769;1195;774;1200;774;1200;769
B;1073;900;1073;927;1092;927;1092;900
B;1282;906;1282;923;1309;923;1309;906
A;1047;913;1047;925;1054;925;1054;913
A;790;959;790;971;798;971;798;959
A;1482;1468;1482;1478;1488;1478;1488;1468
C;1079;1725;1079;1754;1099;1754;1099;1725
A;942;2016;942;2027;949;2027;949;2016
A;1559;2280;1559;2284;1564;2284;1564;2280
D;1085;2399;1085;2426;1106;2426;1106;2399
C;984;2593;984;2618;1010;2618;1010;2593
B;1576;2774;1576;2789;1584;2789;1584;2774
