name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;669;0;551;3147;1626;3147;1460;0
header;226;157;226;186;1846;186;1846;157
A;1022;222;1022;248;1044;248;1044;222
A;877;509;877;520;884;520;884;509
A;1193;866;1193;881;1201;881;1201;866
D;1020;1073;1020;1119;1058;1119;1058;1073
B;1302;1074;1302;1116;1333;1116;1333;1074
B;747;1710;747;1726;760;1726;760;1710
A;1113;1798;1113;1812;1120;1812;1120;1798
B;1002;1944;1002;1964;1017;1964;1017;1944
B;1447;2373;1447;2394;1464;2394;1464;2373
A;594;2376;594;2392;607;2392;607;2376
A;916;2378;916;2393;928;2393;928;2378
A;765;2641;765;2650;775;2650;775;2641
B;1002;2715;1002;2743;1023;2743;1023;2715
A;1333;2787;1333;2789;1337;2789;1337;2787
A;1316;2897;1316;2897;1316;2897;1316;2897
