name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;857;0;1070;3143;1879;3143;1855;0
header;234;169;234;199;1852;199;1852;169
A;1034;233;1034;257;1054;257;1054;233
A;1412;237;1412;241;1417;241;1417;237
A;1174;743;1174;749;1180;749;1180;743
A;1722;789;1722;795;1729;795;1729;789
B;1038;911;1038;937;1057;937;1057;911
C;1044;1552;1044;1580;1063;1580;1063;1552
A;1022;1991;1022;2003;1030;2003;1030;1991
A;1109;2291;1109;2306;1118;2306;1118;2291
D;1049;2370;1049;2398;1071;2398;1071;2370
A;1334;2413;1334;2429;1342;2429;1342;2413
A;1296;2729;1296;2744;1304;2744;1304;2729
B;1191;2798;1191;2813;1199;2813;1199;2798
